direction,time,plate,make,model,color
South,2020-05-20T14:02:52Z,PGF-7439,GMC,Sierra,Grey
South,2020-05-20T14:02:55Z,TMV-1857,Lexus,LX,White
South,2020-05-20T14:03:03Z,GUM-3672,Honda,Civic,Grey
South,2020-05-20T14:03:39Z,JUJ-9298,Hyundai,Accent,Grey
South,2020-05-20T14:03:43Z,MKI-6813,Mitsubishi,Lancer,Silver
South,2020-05-20T14:03:47Z,YGI-6052,Acura,TSX,Silver
South,2020-05-20T14:03:51Z,RWV-0645,Nissan,Sentra,Grey
South,2020-05-20T14:04:03Z,EXF-6427,Chevy,Silverado,Black
South,2020-05-20T14:04:10Z,TLV-9070,Chevy,Avalanche,White
South,2020-05-20T14:04:35Z,WSJ-5701,Mazda,CX-5,Red
South,2020-05-20T14:04:37Z,SEZ-7518,Mazda,CX-3,Black
South,2020-05-20T14:04:39Z,RDQ-4235,Honda,Civic,Grey
South,2020-05-20T14:04:52Z,QUV-3138,Lexus,LX,White
South,2020-05-20T14:05:29Z,YJU-4967,Lexus,ES,Grey
South,2020-05-20T14:05:35Z,MED-4021,Toyota,Matrix,Grey
South,2020-05-20T14:05:40Z,YKJ-3406,Nissan,Maxima,Silver
South,2020-05-20T14:05:46Z,AWT-6591,Mercedes,CLA-Class,Red
South,2020-05-20T14:05:50Z,TKB-1057,Jeep,Renegade,Silver
South,2020-05-20T14:05:52Z,WIP-3859,Ford,F-150,White
South,2020-05-20T14:06:06Z,SKO-1103,Nissan,Altima,Black
South,2020-05-20T14:06:08Z,WYQ-7816,Buick,LaCrosse,Beige
South,2020-05-20T14:06:36Z,LTD-9718,Volkswagen,Tiguan,Black
South,2020-05-20T14:06:46Z,QQD-8979,Subaru,Forester,Black
South,2020-05-20T14:06:48Z,NYK-1059,Toyota,Rav-4,White
South,2020-05-20T14:07:00Z,AHQ-2595,Chevy,Camaro,Red
South,2020-05-20T14:07:14Z,ZNF-8472,Chevy,Suburban,Black
South,2020-05-20T14:07:17Z,MWF-7703,BMW,5-Series,Black
South,2020-05-20T14:07:21Z,GTG-1911,Alfa Romeo,Giulia,Red
South,2020-05-20T14:07:46Z,ONR-4704,Chevy,Express,White
South,2020-05-20T14:07:51Z,HPG-5775,Jaguar,F-Pace,Grey
South,2020-05-20T14:08:10Z,TSF-8073,Chevy,Silverado,White
South,2020-05-20T14:08:19Z,BDC-1295,Chevy,Silverado,Blue
South,2020-05-20T14:08:20Z,KKG-9829,Nissan,Xterra,Black
South,2020-05-20T14:08:30Z,PSV-9806,Chevy,Colorado,Black
South,2020-05-20T14:08:32Z,KJB-8072,Lexus,GX,Grey
South,2020-05-20T14:08:36Z,OQL-9424,Hino,268,Black
South,2020-05-20T14:08:43Z,YDA-0206,Toyota,Sequoia,White
South,2020-05-20T14:09:14Z,PQT-3437,Jeep,Cherokee,White
South,2020-05-20T14:09:18Z,PKM-0474,Lexus,LX,Black
South,2020-05-20T14:09:28Z,VJU-0855,GMC,Denali,Black
South,2020-05-20T14:09:39Z,OGX-4270,Toyota,Tocoma,White
South,2020-05-20T14:09:41Z,UTX-5730,Dodge,Charger,Black
South,2020-05-20T14:09:45Z,AQM-1994,Mercedes,E-Class,Black
South,2020-05-20T14:10:03Z,WSJ-3631,BMW,i1,White
South,2020-05-20T14:10:06Z,VAZ-8682,BMW,X5,Black
South,2020-05-20T14:10:08Z,BGX-3556,BMW,5-Series,Black
South,2020-05-20T14:10:16Z,ITH-0574,Kia,Sorento,White
South,2020-05-20T14:10:27Z,HWG-7454,Nissan,XE,Black
South,2020-05-20T14:10:34Z,IPM-4829,Scion,xB,Silver
South,2020-05-20T14:10:38Z,IOI-6398,Honda,Civic,Green
South,2020-05-20T14:10:39Z,SOG-0926,GMC,Denali,Black
South,2020-05-20T14:11:05Z,ICI-0088,Toyota,Tacoma,Red
South,2020-05-20T14:11:15Z,NXR-5804,Volkswagen,Passat,Grey
South,2020-05-20T14:11:52Z,QHI-4726,Ford,Escape,Red
South,2020-05-20T14:11:59Z,HFQ-3375,Nissan,Juke,Orange
South,2020-05-20T14:12:04Z,OKS-6362,GMC,Yukon,Black
South,2020-05-20T14:12:12Z,TQE-6782,Ford,Traverse,Black
South,2020-05-20T14:12:18Z,XFZ-3502,Nissan,350Z,Silver
South,2020-05-20T14:12:23Z,MLE-9483,Volkswagen,Passat,Grey
South,2020-05-20T14:12:28Z,XHA-4212,Honda,CR-V,Grey
South,2020-05-20T14:12:54Z,FXY-3110,Infiniti,G37,White
South,2020-05-20T14:13:13Z,EZT-4295,Lincoln,Towncar,Silver
South,2020-05-20T14:13:30Z,ELA-0107,Honda,Accord,Grey
South,2020-05-20T14:13:35Z,HQA-5826,Chevy,Impala,Red
South,2020-05-20T14:13:37Z,EWX-9630,Kia,Stinger,Red
South,2020-05-20T14:13:39Z,GEN-2039,Chevy,Cruze,Silver
South,2020-05-20T14:13:50Z,JAD-8960,Toyota,86,Black
South,2020-05-20T14:14:03Z,VIS-1143,Mitsubishi,Mirage,Silver
South,2020-05-20T14:14:27Z,ABF-6886,Hyundai,Tucson,Blue
South,2020-05-20T14:14:35Z,VLL-5610,Ford,Fiesta,Black
South,2020-05-20T14:14:37Z,YXB-8955,Ford,F-450,White
South,2020-05-20T14:14:41Z,CBZ-9919,Volkswagen,Jetta,Blue
South,2020-05-20T14:14:48Z,CZS-0964,Ford,E-250,White
South,2020-05-20T14:14:51Z,VCX-0096,Honda,Pilot,Grey
South,2020-05-20T14:14:52Z,FAM-5823,Kia,Optima,Grey
South,2020-05-20T14:14:54Z,ZXF-9326,Toyota,Land Cruiser,Black
South,2020-05-20T14:14:57Z,KFF-4371,Nissan,Titan,White
South,2020-05-20T14:15:01Z,HBZ-5037,Chevy,Cruze,Silver
South,2020-05-20T14:15:04Z,LVM-9665,Mazda,CX-5,White
South,2020-05-20T14:15:05Z,EZT-3615,Porsche,911,Silver
South,2020-05-20T14:15:13Z,UEE-4750,Infiniti,G37,White
South,2020-05-20T14:15:17Z,XGX-9805,Mazda,3,White
South,2020-05-20T14:15:28Z,NAD-1729,Alfa Romeo,Giulia,Red
South,2020-05-20T14:15:31Z,NNZ-9848,Infiniti,QX60,Grey
South,2020-05-20T14:15:33Z,DHL-1729,Toyota,Sequoia,Grey
South,2020-05-20T14:15:47Z,RIE-9502,Toyota,Prius,White
South,2020-05-20T14:15:55Z,IPE-0394,Porsche,Panamera,Black
South,2020-05-20T14:16:03Z,MSE-6727,Toyota,Tundra,Grey
South,2020-05-20T14:16:04Z,YEF-0665,Mercedes,S-Series,Black
South,2020-05-20T14:16:18Z,SDP-5489,Toyota,Tocoma,White
South,2020-05-20T14:16:30Z,RUA-3144,Nissan,Juke,Orange
South,2020-05-20T14:16:32Z,SXC-7422,Infiniti,G37,White
South,2020-05-20T14:16:45Z,QHE-6844,Ford,Ranger,Silver
South,2020-05-20T14:16:52Z,KQH-1541,Toyota,Corolla,White
South,2020-05-20T14:16:54Z,OQJ-3894,Honda,Civic,Silver
South,2020-05-20T14:16:56Z,RST-9459,Nissan,Rogue,Orange
South,2020-05-20T14:16:59Z,WTD-2038,Jeep,Grand Cherokee,Grey
South,2020-05-20T14:17:17Z,MQQ-4452,Ford,Transit,White
South,2020-05-20T14:17:21Z,RMF-1652,Chevy,Silverado,Grey
South,2020-05-20T14:17:25Z,IKB-8326,Infiniti,Q50,Black
South,2020-05-20T14:17:29Z,ECE-4368,Chevy,Silverado,White
South,2020-05-20T14:17:42Z,SKZ-1860,Ford,Escape,Black
South,2020-05-20T14:17:44Z,BGO-4940,Mazda,CX-9,White
South,2020-05-20T14:17:59Z,WUB-0567,Subaru,Impreza,Blue
South,2020-05-20T14:18:01Z,EHT-7378,Dodge,Challenger,Orange
South,2020-05-20T14:18:06Z,CNW-4122,Chevy,Tahoe,Black
South,2020-05-20T14:18:14Z,XPC-7935,Hyundai,Elantra,Red
South,2020-05-20T14:18:29Z,BLM-1166,Jeep,Wrangler,White
South,2020-05-20T14:18:32Z,UOX-5397,Nissan,Murano,Black
South,2020-05-20T14:18:39Z,XHW-2288,GMC,Denali,Black
South,2020-05-20T14:18:45Z,LBK-4004,Hyundai,Genesis,Black
South,2020-05-20T14:18:54Z,JGA-7499,Chevy,Camaro,Yellow
South,2020-05-20T14:19:03Z,QDO-9396,Tesla,Model T,White
South,2020-05-20T14:19:09Z,QGL-5495,Ford,F-350,White
South,2020-05-20T14:19:10Z,WDN-5861,Dodge,Challenger,Orange
South,2020-05-20T14:19:13Z,ERO-6190,Ford,Explorer,White
South,2020-05-20T14:19:15Z,ZCW-2982,Toyota,Land Cruiser,Grey
South,2020-05-20T14:19:18Z,LKC-9590,Ford,F-150,Blue
South,2020-05-20T14:19:28Z,CUV-3382,Toyota,Corolla,Black
South,2020-05-20T14:19:29Z,KRZ-0617,Jeep,Wrangler,Black
South,2020-05-20T14:19:44Z,NTL-3034,Toyota,Tundra,Grey
South,2020-05-20T14:19:48Z,QGT-8447,Scion,xB,Yellow
South,2020-05-20T14:19:52Z,GFC-7341,Honda,HR-V,Grey
South,2020-05-20T14:19:58Z,MGE-9971,Chevy,Traverse,Black
South,2020-05-20T14:20:01Z,WSC-4714,Dodge,Ram,White
South,2020-05-20T14:20:03Z,JOC-7540,Alfa Romeo,Giulia,Red
South,2020-05-20T14:20:06Z,LRU-6078,Mercedes,GE-Class,Black
South,2020-05-20T14:20:09Z,SHI-9793,Mercedes,A-Class,Silver
South,2020-05-20T14:20:19Z,IMN-9282,Toyota,Corolla,White
South,2020-05-20T14:20:26Z,YJN-9173,Hyundai,Santa Fe,Silver
South,2020-05-20T14:20:32Z,AWD-1871,Infiniti,G37,White
South,2020-05-20T14:20:36Z,LBZ-8827,Toyota,4Runner,Black
South,2020-05-20T14:20:37Z,HPX-9135,Ford,F-250,Black
South,2020-05-20T14:20:44Z,LAI-0128,Jaguar,F-Pace,White
South,2020-05-20T14:20:45Z,AFG-8799,Audi,Q5,Grey
South,2020-05-20T14:20:50Z,GAW-2111,Volkswagen,Eos,Red
South,2020-05-20T14:20:54Z,LYF-6760,Ford,Econoline,Blue
South,2020-05-20T14:21:05Z,SUW-9669,Nissan,Frontier,Red
South,2020-05-20T14:21:14Z,LIN-2328,Dodge,Ram,Black
South,2020-05-20T14:21:18Z,VXZ-0448,Volkswagen,Jetta,Grey
South,2020-05-20T14:21:21Z,JYR-3458,Toyota,Sequoia,Grey
South,2020-05-20T14:21:25Z,IHU-0269,Chevy,Silverado,White
South,2020-05-20T14:21:29Z,SQP-4784,Buick,Verano,Grey
South,2020-05-20T14:21:57Z,PFT-3640,Buick,Enclave,Beige
South,2020-05-20T14:22:01Z,YPA-0672,Nissan,Maxima,Silver
South,2020-05-20T14:22:07Z,SWL-0095,Fiat,500,Grey
South,2020-05-20T14:22:11Z,SII-6220,Nissan,Pathfinder,Grey
South,2020-05-20T14:22:16Z,CLU-9906,Lexus,ES,Silver
South,2020-05-20T14:22:18Z,CTE-8003,Ford,Ranger,Silver
South,2020-05-20T14:22:28Z,MXN-1239,Chevy,Traverse,Silver
South,2020-05-20T14:22:33Z,RNT-4412,Nissan,Versa,Blue
South,2020-05-20T14:22:36Z,TDL-6663,Porsche,Panamera,Black
South,2020-05-20T14:22:44Z,NBU-8221,Infiniti,G37,White
South,2020-05-20T14:23:01Z,VXC-6277,Toyota,Rav-4,Grey
South,2020-05-20T14:23:14Z,SDC-7383,Honda,HR-V,Blue
South,2020-05-20T14:23:18Z,ZKD-7981,Porsche,Panamera,Black
South,2020-05-20T14:23:23Z,PQE-6419,Acura,TSX,Grey
South,2020-05-20T14:23:25Z,XMT-7591,Kia,Forte,White
South,2020-05-20T14:23:49Z,AAR-0720,Tesla,Model S,Silver
South,2020-05-20T14:23:50Z,OVW-6601,Chevy,Camaro,Yellow
South,2020-05-20T14:23:52Z,HXI-6248,BMW,3-Series,White
South,2020-05-20T14:23:54Z,NQV-3410,Toyota,Corolla,White
South,2020-05-20T14:23:57Z,ZOA-7878,Lexus,RX,Grey
South,2020-05-20T14:23:59Z,ZSA-7864,Mazda,6,Black
South,2020-05-20T14:24:04Z,PUD-9968,Porsche,Cayman,Black
South,2020-05-20T14:24:31Z,GWT-0964,Lexus,IS,Silver
South,2020-05-20T14:24:35Z,XIW-7389,Chrysler,300,White
South,2020-05-20T14:24:47Z,TMD-9344,Nissan,Kicks,Silver
South,2020-05-20T14:24:50Z,NYC-7833,Jeep,Patriot,Silver
South,2020-05-20T14:25:05Z,ORG-0708,Mazda,5,Grey
South,2020-05-20T14:25:20Z,YPM-4431,Hyundai,Accent,Blue
South,2020-05-20T14:25:25Z,WWL-5443,Audi,RS7,Grey
South,2020-05-20T14:25:27Z,OQB-8785,Infiniti,QX60,Grey
South,2020-05-20T14:25:43Z,DAJ-1950,GMC,Sierra,White
South,2020-05-20T14:25:44Z,PAA-4514,Mazda,CX-5,Grey
South,2020-05-20T14:25:53Z,PIL-1468,Honda,Ridgeline,Black
South,2020-05-20T14:25:58Z,XPH-1886,Jeep,Renegade,Silver
South,2020-05-20T14:26:01Z,XLT-7498,Ford,Fusion,Blue
South,2020-05-20T14:26:06Z,MXO-2093,Chevy,Traverse,White
South,2020-05-20T14:26:14Z,BFP-8598,Dodge,Charger,Grey
South,2020-05-20T14:26:29Z,NKL-5544,Chevy,Equinox,White
South,2020-05-20T14:26:32Z,GKZ-4130,Nissan,Versa,Blue
South,2020-05-20T14:26:33Z,LFN-6366,Honda,Accord,White
South,2020-05-20T14:26:40Z,FZU-6676,Toyota,4Runner,Grey
South,2020-05-20T14:26:51Z,RDD-5640,Ford,Escape,Black
South,2020-05-20T14:27:05Z,DOJ-6433,Mazda,CX-9,White
South,2020-05-20T14:27:17Z,IVN-4253,Subaru,Legacy,White
South,2020-05-20T14:27:19Z,XNU-3150,Mazda,CX-30,Grey
South,2020-05-20T14:27:21Z,ZQS-0789,Lincoln,Navigator,Black
South,2020-05-20T14:27:27Z,EHS-7484,Mercedes,CLA-Class,Red
South,2020-05-20T14:27:29Z,DOB-1619,Saab,93,Black
South,2020-05-20T14:27:31Z,QNV-7620,Honda,Pilot,Red
South,2020-05-20T14:27:39Z,IFI-9926,Mazda,3,Grey
South,2020-05-20T14:27:58Z,QDI-4388,Toyota,Camry,White
South,2020-05-20T14:28:01Z,UES-4927,Infiniti,Q50,Grey
South,2020-05-20T14:28:03Z,KWW-7984,Ford,F-150,Black
South,2020-05-20T14:28:07Z,KJT-5348,Acura,MDX,White
South,2020-05-20T14:28:11Z,DHV-3227,Ford,Escape,Red
South,2020-05-20T14:28:14Z,IAT-8098,Chevy,Silverado,White
South,2020-05-20T14:28:18Z,TGM-2662,Toyota,Corolla,Black
South,2020-05-20T14:28:19Z,RAK-4444,Ford,Explorer,Blue
South,2020-05-20T14:28:26Z,WUU-0607,Land Rover,Discovery,Grey
South,2020-05-20T14:28:33Z,MVD-3584,Porsche,Macon,Black
South,2020-05-20T14:28:45Z,RKL-0652,Subaru,Impreza,Red
South,2020-05-20T14:28:48Z,KDL-7878,Porsche,Panamera,Black
South,2020-05-20T14:29:09Z,HSS-0119,Jeep,Renegade,Silver
South,2020-05-20T14:29:19Z,TIQ-2093,Audi,A4,Grey
South,2020-05-20T14:29:30Z,RKI-9017,Honda,Avalanche,White
South,2020-05-20T14:29:33Z,GDJ-9149,Dodge,Ram,Red
South,2020-05-20T14:29:34Z,MGR-5131,Jaguar,XF,Green
South,2020-05-20T14:29:41Z,JAD-2509,Buick,Verano,Grey
South,2020-05-20T14:29:44Z,KXL-3484,Infiniti,QX60,Grey
South,2020-05-20T14:29:45Z,JOO-6246,Lexus,LX,Black
South,2020-05-20T14:29:52Z,KVO-3816,Mercedes,C-Series,Black
South,2020-05-20T14:29:54Z,EGP-9096,Nissan,Armada,White
South,2020-05-20T14:29:59Z,MBR-8069,Volkswagen,Golf,Black
South,2020-05-20T14:30:02Z,FZB-8585,Lexus,RX,Blue
South,2020-05-20T14:30:17Z,NHJ-1924,Nissan,Rogue,Silver
South,2020-05-20T14:30:20Z,PHV-7068,Nissan,Rogue,Grey
South,2020-05-20T14:30:23Z,RFK-5864,Ford,F-150,Blue
South,2020-05-20T14:30:58Z,YVF-4385,Ford,F-450,White
South,2020-05-20T14:31:06Z,VBH-1243,Honda,Civic,Grey
South,2020-05-20T14:31:08Z,XQH-5878,Ford,Focus,Red
South,2020-05-20T14:31:14Z,UFU-0309,Subaru,Outback,Blue
South,2020-05-20T14:31:25Z,HKL-2749,Toyota,Highlander,Silver
South,2020-05-20T14:31:38Z,LTG-0117,Dodge,Charger,Grey
South,2020-05-20T14:31:42Z,RIG-7776,Jaguar,F-Pace,White
South,2020-05-20T14:31:47Z,AMX-3125,Ford,Fusion,Grey
South,2020-05-20T14:31:50Z,PXQ-4229,Nissan,Juke,Orange
South,2020-05-20T14:31:51Z,YWF-8838,Dodge,Avenger,Red
South,2020-05-20T14:31:57Z,VOY-7251,Chevy,Corvette,Black
South,2020-05-20T14:32:03Z,ZYR-8949,Mitsubishi,Mirage,Silver
South,2020-05-20T14:32:05Z,LQB-5211,Hyundai,Accent,Blue
South,2020-05-20T14:32:08Z,JUK-2987,Chevy,Avalanche,White
South,2020-05-20T14:32:19Z,SOJ-0221,Nissan,Juke,Orange
South,2020-05-20T14:32:38Z,VTT-5527,Toyota,Tacoma,Beige
South,2020-05-20T14:32:44Z,APA-9482,Nissan,Maxima,Silver
South,2020-05-20T14:32:46Z,EXT-1429,Volkswagen,Tiguan,Black
South,2020-05-20T14:32:52Z,FCK-5377,Nissan,Pathfinder,Grey
South,2020-05-20T14:32:59Z,NWO-9688,Mitsubishi,Outlander,Black
South,2020-05-20T14:33:02Z,MID-6876,Honda,Civic,Grey
South,2020-05-20T14:33:05Z,SVA-3840,Hino,268,Black
South,2020-05-20T14:33:13Z,ETW-0647,Mazda,6,White
South,2020-05-20T14:33:18Z,JTA-7387,Dodge,Ram,Silver
South,2020-05-20T14:33:25Z,PDV-2085,Nissan,Rogue,Silver
South,2020-05-20T14:33:28Z,CWB-6029,Toyota,Rav-4,Black
South,2020-05-20T14:33:31Z,OUH-7187,BMW,4-Series,White
South,2020-05-20T14:33:33Z,CWW-4549,Kia,Stinger,Red
South,2020-05-20T14:33:55Z,RTR-7937,Mazda,CX-5,Red
South,2020-05-20T14:33:57Z,QEL-1180,Ford,Focus,Red
South,2020-05-20T14:34:00Z,LIT-8403,Chevy,Impala,Black
South,2020-05-20T14:34:07Z,KGT-2233,Chevy,Silverado,White
South,2020-05-20T14:34:09Z,ZLZ-6283,Nissan,Juke,Orange
South,2020-05-20T14:34:19Z,KIV-8513,Mercedes,CLS,White
South,2020-05-20T14:34:22Z,NKB-1483,Lexus,SC,White
South,2020-05-20T14:34:24Z,RII-3675,Jeep,Wrangler,Green
South,2020-05-20T14:34:32Z,LRQ-1772,Honda,CR-V,Black
South,2020-05-20T14:35:03Z,ZBX-5532,Mazda,Tribute,Beige
South,2020-05-20T14:35:08Z,AHO-3464,Buick,Encore,Grey
South,2020-05-20T14:35:11Z,NYD-7264,Toyota,Yaris,Black
South,2020-05-20T14:35:12Z,GVP-8601,Toyota,Venza,White
South,2020-05-20T14:35:22Z,HWI-0042,Chevy,Tahoe,Black
South,2020-05-20T14:35:30Z,ZCN-8647,Chevy,Silverado,White
South,2020-05-20T14:35:32Z,SMX-2150,Kia,Optima,Grey
South,2020-05-20T14:35:52Z,XRC-5416,Honda,Civic,Blue
South,2020-05-20T14:35:59Z,KWL-2591,Dodge,Journey,White
South,2020-05-20T14:36:21Z,DQO-8383,Chevy,Suburban,Black
South,2020-05-20T14:36:24Z,IEC-6669,Tesla,Model X,Blue
South,2020-05-20T14:36:43Z,VRH-5584,Tesla,Model T,White
South,2020-05-20T14:36:57Z,SCG-3110,Infiniti,QX50,Silver
South,2020-05-20T14:36:59Z,TUG-4648,Audi,A4,Blue
South,2020-05-20T14:37:01Z,WOR-6621,Chevy,Silverado,Grey
South,2020-05-20T14:37:18Z,XQO-2050,Toyota,Matrix,Grey
South,2020-05-20T14:37:23Z,DNT-8118,Ford,F-250,Black
South,2020-05-20T14:37:41Z,EAJ-9419,Mazda,5,Grey
South,2020-05-20T14:37:49Z,XZV-3706,Honda,Pilot,Grey
South,2020-05-20T14:38:10Z,MOA-1850,Tesla,Model S,Silver
South,2020-05-20T14:38:12Z,MHQ-0761,Toyota,4Runner,Silver
South,2020-05-20T14:38:20Z,JHC-9626,Honda,Civic,Blue
South,2020-05-20T14:38:28Z,MOF-0983,Volkswagen,Jetta,Black
South,2020-05-20T14:38:43Z,UFC-0661,Tesla,Model 3,Grey
South,2020-05-20T14:38:45Z,OBK-0520,Toyota,86,Black
South,2020-05-20T14:38:59Z,LPU-0738,Jeep,Patriot,Silver
South,2020-05-20T14:39:03Z,FBI-0099,Chevy,Corvette,Red
South,2020-05-20T14:39:08Z,UJN-9160,Chevy,Equinox,Silver
South,2020-05-20T14:39:11Z,ICH-4899,Buick,Enclave,Beige
South,2020-05-20T14:39:21Z,ASD-1013,Land Rover,Range Rover,White
South,2020-05-20T14:39:25Z,IDE-9971,Land Rover,LR4,Grey
South,2020-05-20T14:39:27Z,MVG-3370,Ford,F-450,White
South,2020-05-20T14:39:43Z,TEP-4376,Subaru,Impreza,Red
South,2020-05-20T14:39:59Z,TEW-5587,Toyota,Prius,Black
South,2020-05-20T14:40:00Z,RGE-7734,Acura,RDX,Black
South,2020-05-20T14:40:02Z,XSC-9808,Chevy,Tahoe,Green
South,2020-05-20T14:40:09Z,RPY-1725,Kia,Sedona,Black
South,2020-05-20T14:40:10Z,WTM-7984,Volvo,S60,Red
South,2020-05-20T14:40:28Z,XMW-6323,Subaru,Forester,Blue
South,2020-05-20T14:40:32Z,WAS-5229,Kia,Spectra,Silver
South,2020-05-20T14:40:42Z,SHX-6812,Infiniti,G37,White
South,2020-05-20T14:40:51Z,GBI-9254,Subaru,Crosstrek,Orange
South,2020-05-20T14:41:12Z,XMU-1086,Audi,Q7,Black
South,2020-05-20T14:41:26Z,YNM-3255,Volkswagen,Jetta,White
South,2020-05-20T14:41:45Z,FOT-7844,Infiniti,QX60,Grey
South,2020-05-20T14:41:57Z,CXV-9502,Kia,Sedona,Black
South,2020-05-20T14:42:03Z,YWN-0700,Kia,Rio,Grey
South,2020-05-20T14:42:09Z,PUK-8337,Mazda,3,Black
South,2020-05-20T14:42:28Z,ROX-9688,Acura,TL,Grey
South,2020-05-20T14:42:35Z,ISY-2715,Chevy,Equinox,White
South,2020-05-20T14:42:39Z,KKB-4052,Hyundai,Genesis,Black
South,2020-05-20T14:42:46Z,SFS-0642,Honda,Civic,Grey
South,2020-05-20T14:42:48Z,KLW-0957,Porsche,Cayman,Black
South,2020-05-20T14:43:03Z,AWD-8367,Kia,Forte,Silver
South,2020-05-20T14:43:05Z,EEE-2393,Chevy,Impala,White
South,2020-05-20T14:43:06Z,WQD-1715,Mercedes,GLC-Class,White
South,2020-05-20T14:43:11Z,LNH-1843,Nissan,350Z,Silver
South,2020-05-20T14:43:15Z,THZ-6563,Dodge,Durango,Black
South,2020-05-20T14:43:16Z,FTG-8513,Toyota,Camry,Black
South,2020-05-20T14:43:23Z,PXY-0027,Mazda,3,White
South,2020-05-20T14:43:45Z,AFE-9031,Volkswagen,Beetle,Red
South,2020-05-20T14:43:48Z,OLY-5489,Jeep,Wrangler,Black
South,2020-05-20T14:43:51Z,OIZ-8298,Dodge,Grand Caravan,White
South,2020-05-20T14:44:16Z,TJZ-9645,Ford,F-250,White
South,2020-05-20T14:44:26Z,LOB-7143,Hyundai,Santa Fe,Silver
South,2020-05-20T14:44:46Z,ODY-8065,Volkswagen,Jetta,Grey
South,2020-05-20T14:44:53Z,MXJ-5309,Hyundai,Elantra,Grey
South,2020-05-20T14:45:12Z,XCW-8146,Nissan,Titan,White
South,2020-05-20T14:45:15Z,WHL-3128,Toyota,Highlander,Grey
South,2020-05-20T14:45:18Z,HVO-6498,Honda,Pilot,Silver
South,2020-05-20T14:45:31Z,BHN-3833,Mercedes,S-Series,Black
South,2020-05-20T14:45:37Z,QIH-8856,Jeep,Cherokee,Beige
South,2020-05-20T14:45:48Z,EUG-9364,Nissan,Frontier,Silver
South,2020-05-20T14:45:49Z,INT-4260,GMC,Canyon,Silver
South,2020-05-20T14:46:08Z,DYO-5186,Lincoln,Towncar,Silver
South,2020-05-20T14:46:18Z,EMY-9302,Ford,Transit,White
South,2020-05-20T14:46:28Z,QTI-4016,BMW,1-Series,Silver
South,2020-05-20T14:46:37Z,AQY-6603,Dodge,Durango,Black
South,2020-05-20T14:46:45Z,YFK-8823,Chevy,Malibu,Black
South,2020-05-20T14:46:48Z,WTB-9817,Volkswagen,Eos,Red
South,2020-05-20T14:46:52Z,IIK-8127,Chevy,Silverado,White
South,2020-05-20T14:46:57Z,VKZ-2345,Honda,CR-V,Grey
South,2020-05-20T14:47:13Z,CGC-2153,Hyundai,Sonata,Silver
South,2020-05-20T14:47:18Z,BKQ-1715,Hyundai,Accent,Red
South,2020-05-20T14:47:23Z,THS-8646,Lincoln,Towncar,Beige
South,2020-05-20T14:47:27Z,ORF-7438,Mazda,Tribute,Beige
South,2020-05-20T14:47:30Z,WNN-4301,Ford,F-250,White
South,2020-05-20T14:47:33Z,DGO-9440,Nissan,Maxima,Beige
South,2020-05-20T14:47:46Z,BUN-9620,Toyota,4Runner,Grey
South,2020-05-20T14:48:08Z,PYD-6718,Ford,Fiesta,Black
South,2020-05-20T14:48:16Z,NEQ-3543,Toyota,Venza,White
South,2020-05-20T14:48:18Z,OKD-5775,Jeep,Patriot,Silver
South,2020-05-20T14:48:24Z,VKD-6571,Toyota,Corolla,Black
South,2020-05-20T14:48:27Z,POW-3633,Volvo,VNL 670,Red
South,2020-05-20T14:48:40Z,HJB-7523,Toyota,86,Black
South,2020-05-20T14:48:44Z,KFG-4453,Scion,tC,White
South,2020-05-20T14:48:58Z,LQG-2671,Ford,Ranger,White
South,2020-05-20T14:49:01Z,WNI-4690,Alfa Romeo,Giulia,Red
South,2020-05-20T14:49:11Z,IPN-5826,Lexus,SC,White
South,2020-05-20T14:49:14Z,DVF-2352,Infiniti,G37,White
South,2020-05-20T14:49:14Z,XIR-1611,Mercedes,CLS,White
South,2020-05-20T14:49:27Z,HVI-9135,Ford,Transit,White
South,2020-05-20T14:49:28Z,WGB-2919,Toyota,Highlander,Silver
South,2020-05-20T14:49:34Z,BEI-5023,Honda,Pilot,Red
South,2020-05-20T14:49:47Z,DPT-1915,Chevy,Silverado,White
South,2020-05-20T14:49:50Z,BRJ-3801,Mitsubishi,Mirage,Silver
South,2020-05-20T14:49:52Z,GNZ-9604,Chevy,Silverado,White
South,2020-05-20T14:50:12Z,JUG-3192,Acura,MDX,Silver
South,2020-05-20T14:50:13Z,QOW-6607,Volkswagen,Jetta,Red
South,2020-05-20T14:50:42Z,MDN-9103,Tesla,Model S,Silver
South,2020-05-20T14:50:52Z,ONH-2669,Ford,E-250,White
South,2020-05-20T14:51:06Z,KLN-4482,Acura,RSX,Black
South,2020-05-20T14:51:11Z,UAR-6014,Hyundai,Santa Fe,Beige
South,2020-05-20T14:51:31Z,OUB-9684,Lexus,GX,White
South,2020-05-20T14:51:45Z,TQU-4007,Honda,Accord,Grey
South,2020-05-20T14:51:53Z,OCN-2892,Jaguar,F-Pace,Grey
South,2020-05-20T14:51:56Z,ZFZ-3521,Ford,Police Interceptor,Black
South,2020-05-20T14:52:00Z,AZF-2794,Volvo,XC60,Silver
South,2020-05-20T14:52:04Z,CTK-3587,Mazda,6,Grey
South,2020-05-20T14:52:09Z,MLF-5027,Chevy,Avalanche,White
South,2020-05-20T14:52:12Z,WTS-7614,Ford,Crown Victoria,Beige
